booth_no,type,geometry
6323N,tn,"POLYGON ((-79.38578866896498 43.64401907169841, -79.38575152219173 43.64402673243957, -79.38574119826576 43.64400051788257, -79.38577834503904 43.64399285713805, -79.38578866896498 43.64401907169841))"
6322N,tn,"POLYGON ((-79.38572565641012 43.64403322516732, -79.38568850963685 43.64404088590668, -79.3856781857109 43.64401467135585, -79.38571533248417 43.64400701061314, -79.38572565641012 43.64403322516732))"
6324N,tn,"POLYGON ((-79.38571533248417 43.64400701061314, -79.38567818571092 43.64401467135584, -79.38566786178495 43.64398845679358, -79.38570500855823 43.64398079604753, -79.38571533248417 43.64400701061314))"
6225N,tn,"POLYGON ((-79.38567818571092 43.64401467135584, -79.38564103893766 43.64402233209758, -79.3856307150117 43.64399611753865, -79.38566786178497 43.64398845679357, -79.38567818571092 43.64401467135584))"
6223N,tn,"POLYGON ((-79.38568850963685 43.64404088590668, -79.3856513628636 43.64404854664506, -79.38564103893764 43.64402233209758, -79.38567818571092 43.64401467135584, -79.38568850963685 43.64404088590668))"
6230N,tn,"POLYGON ((-79.38558468758855 43.64394947743812, -79.38554754081528 43.64395713818816, -79.38553721688933 43.64393092360078, -79.3855743636626 43.6439232628474, -79.38558468758855 43.64394947743812))"
6131N,tn,"POLYGON ((-79.38554754081527 43.64395713818816, -79.38551039404202 43.64396479893723, -79.38550007011605 43.6439385843532, -79.38553721688933 43.64393092360078, -79.38554754081527 43.64395713818816))"
6125N,tn,"POLYGON ((-79.38557851259311 43.64403578188166, -79.38554136581986 43.64404344262068, -79.3855310418939 43.64401722807097, -79.38556818866716 43.6440095673286, -79.38557851259311 43.64403578188166))"
7128N,tn,"POLYGON ((-79.38649061094365 43.64378288208002, -79.3864534641704 43.64379054285131, -79.38644314024444 43.64376432819123, -79.38648028701772 43.64375666741661, -79.38649061094365 43.64378288208002))"
7130N,tn,"POLYGON ((-79.38648028701772 43.64375666741661, -79.38644314024445 43.64376432819122, -79.3864328163185 43.64373811351972, -79.38646996309177 43.64373045274175, -79.38648028701772 43.64375666741661))"
7031N,tn,"POLYGON ((-79.38644314024444 43.64376432819123, -79.38640599347119 43.64377198896488, -79.38639566954522 43.64374577429672, -79.3864328163185 43.64373811351972, -79.38644314024444 43.64376432819123))"
7029N,tn,"POLYGON ((-79.38645346417039 43.64379054285131, -79.38641631739712 43.64379820362161, -79.38640599347117 43.64377198896489, -79.38644314024444 43.64376432819123, -79.38645346417039 43.64379054285131))"
7410N,tn,"POLYGON ((-79.38688235078686 43.64395230144136, -79.38684520401361 43.64395996219103, -79.38683488008765 43.64393374760489, -79.38687202686093 43.64392608685186, -79.38688235078686 43.64395230144136))"
7412N,tn,"POLYGON ((-79.38687202686093 43.64392608685186, -79.38683488008766 43.64393374760488, -79.3868245561617 43.64390753300732, -79.38686170293498 43.64389987225094, -79.38687202686093 43.64392608685186))"
7414N,tn,"POLYGON ((-79.38686170293498 43.64389987225094, -79.38682455616173 43.6439075330073, -79.38681423223576 43.64388131839829, -79.38685137900904 43.64387365763858, -79.38686170293498 43.64389987225094))"
7416N,tn,"POLYGON ((-79.38685137900904 43.64387365763858, -79.38681423223578 43.64388131839829, -79.38680390830982 43.64385510377783, -79.3868410550831 43.64384744301477, -79.38685137900904 43.64387365763858))"
7418N,tn,"POLYGON ((-79.3868410550831 43.64384744301477, -79.38680390830984 43.64385510377782, -79.38679358438388 43.64382888914592, -79.38683073115716 43.64382122837953, -79.3868410550831 43.64384744301477))"
7319N,tn,"POLYGON ((-79.38680390830982 43.64385510377783, -79.38676842047575 43.64386242241763, -79.38676676153656 43.6438627645399, -79.3867564376106 43.64383654991135, -79.38679358438388 43.64382888914592, -79.38680390830982 43.64385510377783))"
7510N,tn,"POLYGON ((-79.38698153769431 43.64393119088622, -79.38694439092106 43.64393885163859, -79.3869340669951 43.64391263704324, -79.38697121376838 43.64390497628753, -79.38698153769431 43.64393119088622))"
7512N,tn,"POLYGON ((-79.38697121376838 43.64390497628753, -79.38693406699511 43.64391263704324, -79.38692374306916 43.64388642243645, -79.38696088984243 43.64387876167739, -79.38697121376838 43.64390497628753))"
7514N,tn,"POLYGON ((-79.38696088984243 43.64387876167739, -79.38692374306918 43.64388642243645, -79.38691341914323 43.64386020781821, -79.38695056591651 43.6438525470558, -79.38696088984243 43.64387876167739))"
7516N,tn,"POLYGON ((-79.38695056591651 43.6438525470558, -79.38691341914324 43.64386020781821, -79.38690309521729 43.64383399318854, -79.38694024199056 43.64382633242279, -79.38695056591651 43.6438525470558))"
7518N,tn,"POLYGON ((-79.38694024199056 43.64382633242279, -79.38690309521731 43.64383399318854, -79.38689277129134 43.64380777854743, -79.38692991806462 43.64380011777833, -79.38694024199056 43.64382633242279))"
7419N,tn,"POLYGON ((-79.38690309521729 43.64383399318854, -79.38686594844403 43.64384165395331, -79.38685562451808 43.64381543931555, -79.38689277129134 43.64380777854743, -79.38690309521729 43.64383399318854))"
7417N,tn,"POLYGON ((-79.38691341914323 43.64386020781821, -79.38687627236996 43.64386786857964, -79.38686594844401 43.64384165395331, -79.38690309521729 43.64383399318854, -79.38691341914323 43.64386020781821))"
7415N,tn,"POLYGON ((-79.38692374306916 43.64388642243645, -79.38688659629589 43.64389408319452, -79.38687627236995 43.64386786857964, -79.38691341914323 43.64386020781821, -79.38692374306916 43.64388642243645))"
7413N,tn,"POLYGON ((-79.38693406699511 43.64391263704324, -79.38689692022186 43.64392029779798, -79.38688659629589 43.64389408319452, -79.38692374306918 43.64388642243645, -79.38693406699511 43.64391263704324))"
7411N,tn,"POLYGON ((-79.38694439092106 43.64393885163859, -79.38690724414781 43.64394651238999, -79.38689692022184 43.64392029779798, -79.38693406699511 43.64391263704324, -79.38694439092106 43.64393885163859))"
7310N,tn,"POLYGON ((-79.38678267766905 43.64397376383149, -79.38674553089579 43.64398142457843, -79.38673520696985 43.64395521000166, -79.38677235374311 43.64394754925137, -79.38678267766905 43.64397376383149))"
7312N,tn,"POLYGON ((-79.38677235374311 43.64394754925137, -79.38673520696985 43.64395521000166, -79.3867248830439 43.64392899541344, -79.38676202981718 43.64392133465981, -79.38677235374311 43.64394754925137))"
7314N,tn,"POLYGON ((-79.38676202981718 43.64392133465981, -79.38672488304391 43.64392899541343, -79.38671455911796 43.64390278081379, -79.38675170589123 43.64389512005681, -79.38676202981718 43.64392133465981))"
7316N,tn,"POLYGON ((-79.38675170589123 43.64389512005681, -79.38671455911798 43.64390278081378, -79.38670423519201 43.64387656620269, -79.38674138196529 43.64386890544237, -79.38675170589123 43.64389512005681))"
7318N,tn,"POLYGON ((-79.38674138196529 43.64386890544237, -79.38670423519204 43.64387656620268, -79.38669391126608 43.64385035158016, -79.38673105803935 43.64384269081649, -79.38674138196529 43.64386890544237))"
7219N,tn,"POLYGON ((-79.38670423519201 43.64387656620269, -79.38666708841876 43.64388422696202, -79.3866567644928 43.64385801234283, -79.38669391126608 43.64385035158016, -79.38670423519201 43.64387656620269))"
7217N,tn,"POLYGON ((-79.38671455911796 43.64390278081379, -79.38667741234471 43.64391044156977, -79.38666708841875 43.64388422696203, -79.38670423519201 43.64387656620269, -79.38671455911796 43.64390278081379))"
7215N,tn,"POLYGON ((-79.3867248830439 43.64392899541344, -79.38668773627064 43.6439366561661, -79.38667741234468 43.64391044156978, -79.38671455911796 43.64390278081379, -79.3867248830439 43.64392899541344))"
7213N,tn,"POLYGON ((-79.38673520696985 43.64395521000166, -79.38669806019659 43.64396287075096, -79.38668773627064 43.6439366561661, -79.38672488304391 43.64392899541343, -79.38673520696985 43.64395521000166))"
7211N,tn,"POLYGON ((-79.38674553089579 43.64398142457843, -79.38670838412253 43.64398908532439, -79.38669806019658 43.64396287075096, -79.38673520696985 43.64395521000166, -79.38674553089579 43.64398142457843))"
7304N,tn,"POLYGON ((-79.38681364944686 43.64405240750322, -79.38677650267361 43.64406006824014, -79.38676617874765 43.64403385369769, -79.38680332552093 43.64402619295742, -79.38681364944686 43.64405240750322))"
7306N,tn,"POLYGON ((-79.38680332552093 43.64402619295742, -79.38676617874768 43.64403385369767, -79.38675585482171 43.64400763914378, -79.38679300159498 43.64399997840017, -79.38680332552093 43.64402619295742))"
7308N,tn,"POLYGON ((-79.38679300159498 43.64399997840017, -79.38675585482173 43.64400763914377, -79.38674553089577 43.64398142457844, -79.38678267766905 43.64397376383149, -79.38679300159498 43.64399997840017))"
7209N,tn,"POLYGON ((-79.38675585482171 43.64400763914378, -79.38671870804846 43.64401529988641, -79.3867083841225 43.64398908532441, -79.38674553089577 43.64398142457844, -79.38675585482171 43.64400763914378))"
7207N,tn,"POLYGON ((-79.38676617874765 43.64403385369769, -79.3867290319744 43.64404151443696, -79.38671870804843 43.64401529988641, -79.38675585482171 43.64400763914378, -79.38676617874765 43.64403385369769))"
7205N,tn,"POLYGON ((-79.3867765026736 43.64406006824014, -79.38673935590035 43.64406772897608, -79.38672903197438 43.64404151443696, -79.38676617874765 43.64403385369769, -79.3867765026736 43.64406006824014))"
6516N,tn,"POLYGON ((-79.38595626579018 43.64406681912647, -79.38591911901693 43.64407447986154, -79.38590879509097 43.64404826532538, -79.38594594186424 43.64404060458696, -79.38595626579018 43.64406681912647))"
6518N,tn,"POLYGON ((-79.38594594186424 43.64404060458696, -79.38590879509098 43.64404826532537, -79.38589847116504 43.64402205077776, -79.38593561793832 43.64401439003601, -79.38594594186424 43.64404060458696))"
6419N,tn,"POLYGON ((-79.38590879509097 43.64404826532538, -79.38587164831772 43.64405592606282, -79.38586132439177 43.64402971151856, -79.38589847116504 43.64402205077776, -79.38590879509097 43.64404826532538))"
6417N,tn,"POLYGON ((-79.3859191190169 43.64407447986155, -79.38588197224365 43.64408214059565, -79.38587164831769 43.64405592606283, -79.38590879509097 43.64404826532538, -79.3859191190169 43.64407447986155))"
6415N,tn,"POLYGON ((-79.38592944294285 43.64410069438629, -79.38589229616959 43.64410835511704, -79.38588197224364 43.64408214059566, -79.3859191190169 43.64407447986155, -79.38592944294285 43.64410069438629))"
6413N,tn,"POLYGON ((-79.38593976686882 43.64412690889957, -79.38590262009555 43.64413456962698, -79.38589229616959 43.64410835511704, -79.38592944294287 43.64410069438628, -79.38593976686882 43.64412690889957))"
6411N,tn,"POLYGON ((-79.38595009079475 43.64415312340143, -79.3859129440215 43.64416078412549, -79.38590262009554 43.64413456962698, -79.38593976686882 43.64412690889957, -79.38595009079475 43.64415312340143))"
6500N,tn,"POLYGON ((-79.3860388571977 43.64427653503077, -79.38600171042445 43.64428419573911, -79.3859913864985 43.64425798129446, -79.38602853327177 43.64425032058278, -79.3860388571977 43.64427653503077))"
6502N,tn,"POLYGON ((-79.38602853327177 43.64425032058278, -79.3859913864985 43.64425798129445, -79.38598106257255 43.64423176683836, -79.38601820934583 43.64422410612333, -79.38602853327177 43.64425032058278))"
6504N,tn,"POLYGON ((-79.38601820934583 43.64422410612333, -79.38598106257258 43.64423176683836, -79.38597073864662 43.64420555237082, -79.38600788541989 43.64419789165245, -79.38601820934583 43.64422410612333))"
6506N,tn,"POLYGON ((-79.38600788541989 43.64419789165245, -79.38597073864663 43.64420555237082, -79.38596041472067 43.64417933789185, -79.38599756149395 43.64417167717014, -79.38600788541989 43.64419789165245))"
6508N,tn,"POLYGON ((-79.38599756149395 43.64417167717014, -79.3859604147207 43.64417933789183, -79.38595009079474 43.64415312340143, -79.385987237568 43.64414546267638, -79.38599756149395 43.64417167717014))"
6409N,tn,"POLYGON ((-79.38596041472067 43.64417933789185, -79.38592326794742 43.64418699861257, -79.38591294402146 43.6441607841255, -79.38595009079474 43.64415312340143, -79.38596041472067 43.64417933789185))"
6407N,tn,"POLYGON ((-79.38597073864662 43.64420555237082, -79.38593359187335 43.64421321308821, -79.3859232679474 43.64418699861258, -79.38596041472067 43.64417933789185, -79.38597073864662 43.64420555237082))"
6405N,tn,"POLYGON ((-79.38598106257255 43.64423176683836, -79.3859439157993 43.6442394275524, -79.38593359187334 43.64421321308821, -79.38597073864662 43.64420555237082, -79.38598106257255 43.64423176683836))"
6403N,tn,"POLYGON ((-79.3859913864985 43.64425798129445, -79.38595423972525 43.64426564200515, -79.3859439157993 43.6442394275524, -79.38598106257258 43.64423176683836, -79.3859913864985 43.64425798129445))"
6401N,tn,"POLYGON ((-79.38600171042445 43.64428419573911, -79.38596456365119 43.64429185644646, -79.38595423972524 43.64426564200515, -79.3859913864985 43.64425798129445, -79.38600171042445 43.64428419573911))"
6410N,tn,"POLYGON ((-79.38588853687088 43.64416762868001, -79.3858513900976 43.64417528940223, -79.38584106617166 43.64414907491005, -79.38587821294493 43.64414141418449, -79.38588853687088 43.64416762868001))"
6315N,tn,"POLYGON ((-79.38583074224572 43.64412286040643, -79.38579359547246 43.64413052113436, -79.3857832715465 43.64410430662265, -79.38582041831978 43.64409664589137, -79.38583074224572 43.64412286040643))"
6313N,tn,"POLYGON ((-79.38584106617168 43.64414907491005, -79.38580391939841 43.64415673563464, -79.38579359547246 43.64413052113436, -79.38583074224573 43.64412286040643, -79.38584106617168 43.64414907491005))"
6311N,tn,"POLYGON ((-79.3858513900976 43.64417528940223, -79.38581424332435 43.64418295012347, -79.3858039193984 43.64415673563465, -79.38584106617168 43.64414907491005, -79.3858513900976 43.64417528940223))"
6404N,tn,"POLYGON ((-79.38591950864868 43.64424627209795, -79.38588236187543 43.64425393281014, -79.38587203794947 43.64422771835228, -79.38590918472275 43.64422005763674, -79.38591950864868 43.64424627209795))"
6406N,tn,"POLYGON ((-79.38590918472275 43.64422005763674, -79.38587203794948 43.64422771835228, -79.38586171402353 43.64420150388298, -79.3858988607968 43.6441938431641, -79.38590918472275 43.64422005763674))"
6408N,tn,"POLYGON ((-79.3858988607968 43.6441938431641, -79.38586171402355 43.64420150388298, -79.3858513900976 43.64417528940223, -79.38588853687088 43.64416762868001, -79.3858988607968 43.6441938431641))"
6301N,tn,"POLYGON ((-79.38590300972731 43.64430636169155, -79.38586586295406 43.64431402239608, -79.3858555390281 43.64428780796444, -79.38589268580137 43.64428014725657, -79.38590300972731 43.64430636169155))"
6318N,tn,"POLYGON ((-79.38574756804933 43.64408352929642, -79.38571042127607 43.64409119002936, -79.38570009735012 43.64406497550049, -79.38573724412339 43.6440573147642, -79.38574756804933 43.64408352929642))"
6219N,tn,"POLYGON ((-79.38571042127606 43.64409119002937, -79.38567327450279 43.64409885076134, -79.38566295057686 43.6440726362358, -79.38570009735012 43.64406497550049, -79.38571042127606 43.64409119002937))"
6217N,tn,"POLYGON ((-79.38572074520199 43.64411740454681, -79.38568359842874 43.64412506527544, -79.38567327450278 43.64409885076135, -79.38571042127606 43.64409119002937, -79.38572074520199 43.64411740454681))"
6215N,tn,"POLYGON ((-79.38573106912794 43.64414361905282, -79.38569392235468 43.6441512797781, -79.38568359842873 43.64412506527544, -79.38572074520199 43.64411740454681, -79.38573106912794 43.64414361905282))"
6300N,tn,"POLYGON ((-79.38584048338279 43.64431945957167, -79.38580333660953 43.64432712027453, -79.38579301268359 43.6443009058486, -79.38583015945686 43.64429324514239, -79.38584048338279 43.64431945957167))"
6302N,tn,"POLYGON ((-79.38583015945686 43.64429324514239, -79.38579301268359 43.6443009058486, -79.38578268875764 43.64427469141123, -79.38581983553092 43.64426703070169, -79.38583015945686 43.64429324514239))"
6304N,tn,"POLYGON ((-79.38581983553092 43.64426703070169, -79.38578268875766 43.64427469141123, -79.38577236483171 43.64424847696243, -79.38580951160498 43.64424081624954, -79.38581983553092 43.64426703070169))"
